source_cid,place_key,name,reason
KOPafmxzm,afmxzm,2023 정조대왕 능행차 공동재현,invalid_event_end_date
KOPbdorfj,bdorfj,2023 명동맥주페스티벌,invalid_event_end_date
KOPu6nuxw,u6nuxw,2023 서울뷰티트래블위크,invalid_event_end_date
KOP4ihthd,4ihthd,2023 웰컴대학로,invalid_event_end_date
KOPjgo716,jgo716,2023 서울국제음악제 '낭만에 관하여',invalid_event_end_date
KOP0lau68,0lau68,2023 한강 불빛 공연(드론 라이트 쇼),invalid_event_end_date
KOP3r44bo,3r44bo,2023 메이커 페어 서울,invalid_event_end_date
KOP999nht,999nht,2023 서울미식주간(Taste of Seoul 2023),invalid_event_end_date
KOP5cko7t,5cko7t,2023 엄마아빠 행복 프로젝트 <9월 엄마아빠 예술로 함께> 참여 안내,invalid_event_end_date
KOPv2hlgq,v2hlgq,2023 남산 NIGHT WALK,invalid_event_end_date
KOPnm6ln1,nm6ln1,한일축제한마당 2023 in Seoul,invalid_event_end_date
KOP6qxf92,6qxf92,2023 인터참코리아(InterCHARM Korea 2023),invalid_event_end_date
KOPbu6jmp,bu6jmp,2023 한강페스티벌_여름,invalid_event_end_date
KOPuuwd7b,uuwd7b,2023 엔틱&아트페어,invalid_event_end_date
KOPgh3zcm,gh3zcm,2023 서울썸머비치 (SEOUL SUMMER BEACH),invalid_event_end_date
KOPscyp2t,scyp2t,스포츠 IN 아트스테이션- KPOP과 함께 여름 타파!,invalid_event_end_date
KOPg3spq1,g3spq1,스포츠 IN 아트스테이션-비보이와 함께 여름 BREAKING!,invalid_event_end_date
KOPfdipes,fdipes,2023 케이펫페어 서울(코엑스),invalid_event_end_date
KOPd4b9rs,d4b9rs,2023 물총축제,invalid_event_end_date
KOPn1nhc4,n1nhc4,2023 서울국제작가축제  <언어의 다리를 건너>,invalid_event_end_date
KOPg6pf2h,g6pf2h,2023 엄마아빠 행복 프로젝트 <6월 엄마아빠 예술로 함께> 참여 안내,invalid_event_end_date
KOPmkswy0,mkswy0,2023 서울시립교향악단 강변음악회,invalid_event_end_date
KOPpfo1tq,pfo1tq,한강 달빛 야시장,invalid_event_end_date
KOPqu0isp,qu0isp,Seoul in Purple <br>– 서울과 함께하는 BTS 10주년 FESTA,invalid_event_end_date
KOPfsaf5d,fsaf5d,2023 서울비보이페스티벌 개최,invalid_event_end_date
KOPpgsixu,pgsixu,2023 엄마아빠 행복 프로젝트 <5월 엄마아빠 행복 페스티벌> 참여 안내,invalid_event_end_date
KOP7lnu4q,7lnu4q,엄마아빠행복프로젝트 2023 시민국악강좌 <br><남산 율방>,invalid_event_end_date
KOPvescrj,vescrj,서울장미축제,invalid_event_end_date
KOPvv2ijx,vv2ijx,2025 연등회(燃燈會),invalid_event_end_date
KOP6d6fpt,6d6fpt,2023년 경복궁 생과방 <br>- 경복궁에서 마주한 특별한 시간,invalid_event_end_date
KOP5gd6qo,5gd6qo,30회 서울디저트페어 [초코&바나나],invalid_event_end_date
KOPady6nu,ady6nu,창덕궁 달빛기행,invalid_event_end_date
KOPm4wwtb,m4wwtb,경복궁 야간관람,invalid_event_end_date
KOP45cpn8,45cpn8,밤의 석조전,invalid_event_end_date
KOPe44ws3,e44ws3,2023 궁중문화축전,invalid_event_end_date
KOP7vjdwh,7vjdwh,29회 서울디저트페어 [벚꽃&딸기],invalid_event_end_date
KOPgol6m9,gol6m9,2023 남산소리극축제,invalid_event_end_date
KOP7y1k7s,7y1k7s,2023 서울드럼페스티벌,invalid_event_end_date
KOP88upuz,88upuz,서울페스타 2023,invalid_event_end_date
KOPpclfxn,pclfxn,캣워크 페스타 (C.at Work Festa),invalid_event_end_date
KOPyeex1b,yeex1b,2023 서울빛초롱축제,invalid_event_end_date
KOP042233,042233,제1회 서울융합예술페스티벌 <br>언폴드엑스(Unfold X)2022,invalid_event_end_date
KOP032694,032694,제6회 서울 살롱 뒤 쇼콜라<br>(Salon du Chocolat Seoul 2020),invalid_event_end_date
KOP031818,031818,"My One More Trip, My Experience<br>- Picture Contents Event",invalid_event_end_date
KOP031380,031380,2019 가을 여행주간 ‘DMZ 평화나들이’ <br>참가자 모집공고,invalid_event_end_date
KOP025373,025373,서울-예테보리 국제교류전 <br><아이 캔 두잇! (I Can Do It!)>,invalid_event_end_date
KOP024812,024812,"남산골한옥마을 정월대보름 행사 <br><뜨겁게, 춤추고, 소망하라>",invalid_event_end_date
KOP024145,024145,서울역사문화특별전<br> <운현궁-하늘과의 거리 한 자 다섯 치>,invalid_event_end_date
KOP021388,021388,"선인들의 마음, 보물이 되다 <br>-新國寶寶物展 2014~2016-",invalid_event_end_date
KOP016742,016742,MBC World 방송테마파크 투어,invalid_event_end_date
KOPj1x46v,j1x46v,2023 서울드럼페스티벌,invalid_event_end_date
KOP042906,042906,ONE & ALL,invalid_event_end_date
KOP042886,042886,이경미 개인전 《The Best is yet to Come》,invalid_event_end_date
KOP042877,042877,김종구 작가 초대전 《Fe-공중산수》,invalid_event_end_date
KOP042723,042723,《최민 컬렉션: 다르게 보기》,invalid_event_end_date
KOP042701,042701,"숨, 쉬다 : 순수로 가는 여정",invalid_event_end_date
KOP042699,042699,《강석호: 3분의 행복》,invalid_event_end_date
KOP042692,042692,마이 소울 피규어(My Soul Figure),invalid_event_end_date
KOP042665,042665,삐에로로랑 첫번째 이야기 <MAISON DE LAURENT 메종드로랑>,invalid_event_end_date
KOP042339,042339,바르도 뉴메호 (Numéro BARDOT),invalid_event_end_date
KOP042181,042181,2022 이웃사랑 나눔콘서트,invalid_event_end_date
KOP042176,042176,2022 타이틀 매치: 임흥순 vs. 오메르 파스트 ≪컷!≫,invalid_event_end_date
KOP042143,042143,Kev Munday 개인전 <Making a Scene>,invalid_event_end_date
KOP042071,042071,최동하 작가 개인전<어른아이 9회展 >,invalid_event_end_date
KOP041860,041860,2022년 제9회 세계거리춤축제,invalid_event_end_date
KOP041813,041813,"5인, 5색 POPISM",invalid_event_end_date
KOP041779,041779,2022 한국문화축제,invalid_event_end_date
KOP041706,041706,색면 추상: 빛 너머의 색-The Abstract Field of Color: Color Beyond the Radiance,invalid_event_end_date
KOP041701,041701,한일축제한마당 2022 in Seoul,invalid_event_end_date
KOP041696,041696,2022 서울국제음악제 ‘우리를 위한 기도’,invalid_event_end_date
KOP041688,041688,나의 하루 이야기- 헝가리에서 온 편지,invalid_event_end_date
KOP041676,041676,"백남준 탄생 90주년 기념 백남준기념관 학술 심포지엄 <디지털 전환의 시대, 백남준을 다시 만나다>",invalid_event_end_date
KOP041671,041671,love is ♡,invalid_event_end_date
KOP041651,041651,"서울 최초의 도시공원, 탑골공원",invalid_event_end_date
KOP041625,041625,제18회 서울와우북페스티벌  <다정함으로 길을 묻다>,invalid_event_end_date
KOP041624,041624,글의 정진展 _도봉 김선영 개인전,invalid_event_end_date
KOP041623,041623,제17회 종로청계관광특구 육의전 축제,invalid_event_end_date
KOP041617,041617,2022 정조대왕 능행차 공동재현,invalid_event_end_date
KOP041612,041612,제 10회 자문밖문화축제 <자문밖ㆍ예술로ㆍ로그인>,invalid_event_end_date
KOP041605,041605,2022 픽스굿 갤러리 개관전 [The New WAVE 展],invalid_event_end_date
KOP041600,041600,서울100K,invalid_event_end_date
KOP041585,041585,2022 서울시립 사진미술관 사전프로그램 《정착세계》,invalid_event_end_date
KOP041580,041580,웰컴대학로 (Welcome Daehakro Festival 2022),invalid_event_end_date
KOP041198,041198,서울페스타 2022,invalid_event_end_date
KOP041157,041157,매직샷展,invalid_event_end_date
KOP041126,041126,Fresh Zone,invalid_event_end_date
KOP041079,041079,김영은 개인전 《소리의 틀》,invalid_event_end_date
KOP041009,041009,《장-미셸 오토니엘-정원과 정원》,invalid_event_end_date
KOP040940,040940,매직드로잉 가족극 <두들팝>,invalid_event_end_date
KOP040939,040939,2022 서울국제불교박람회,invalid_event_end_date
KOP040891,040891,영재국악회,invalid_event_end_date
KOP040889,040889,2022 신촌물총축제,invalid_event_end_date
KOP040860,040860,문화가 흐르는 예술마당,invalid_event_end_date
KOP040815,040815,명품도시 한양 보물100선,invalid_event_end_date
KOP040810,040810,이상호 도자전 : 봄을 장식하다,invalid_event_end_date
KOP040700,040700,2022년 상반기 경복궁 야간관람,invalid_event_end_date
KOP040633,040633,과학의 눈으로 환경을 보다,invalid_event_end_date
KOP040564,040564,서울일러스트레이션페어V.13,invalid_event_end_date
KOP040546,040546,21km 송파둘레길 벚꽃나들이,invalid_event_end_date
KOP040543,040543,"국가무형문화재, 유네스코 인류무형문화유산 연등회",invalid_event_end_date
KOP040457,040457,제7회 서울커피페스티벌,invalid_event_end_date
KOP040455,040455,제11회 월드커피리더스포럼,invalid_event_end_date
KOP040454,040454,제21회 서울카페쇼,invalid_event_end_date
KOP040427,040427,제21회 송은미술대상전,invalid_event_end_date
KOP040219,040219,프로젝트 해시태그 2021,invalid_event_end_date
KOP039291,039291,2021 서울쇼핑페스타,invalid_event_end_date
KOP039103,039103,제11회 서울미디어시티비엔날레<br> <하루하루 탈출한다>,invalid_event_end_date
KOP039065,039065,2021서울릴랙스위크,invalid_event_end_date
KOP037780,037780,제9회 서울상징 관광기념품 공모전,invalid_event_end_date
KOP037732,037732,2021 서울드럼페스티벌,invalid_event_end_date
KOP036912,036912,2021 제7회 궁중문화축전,invalid_event_end_date
KOP036881,036881,2021 딜라이트서울,invalid_event_end_date
KOP036878,036878,독도체험관,invalid_event_end_date
KOP036876,036876,문화비축기지 겨울탱크 빛 축제 <빛의 바다>,invalid_event_end_date
KOP036694,036694,아침이면 사라지는 밤 동안의 공상들,invalid_event_end_date
KOP036287,036287,K-MAS 라이브 마켓,invalid_event_end_date
KOP035914,035914,2020 대한민국무용대상&대한민국무용인의 밤,invalid_event_end_date
KOP035904,035904,코엑스 윈터페스티벌 2020,invalid_event_end_date
KOP035899,035899,2020 온택트 서울쇼핑위크,invalid_event_end_date
KOP035866,035866,"공원의 기록을 발굴하다, 남산공원과 월드컵공원",invalid_event_end_date
KOP035744,035744,OCI미술관 열 돌 기념전 깍지,invalid_event_end_date
KOP035577,035577,제41회 서울무용제,invalid_event_end_date
KOP035571,035571,2020 석촌호수 단풍&낙엽축제,invalid_event_end_date
KOP035379,035379,2020 서울카페쇼,invalid_event_end_date
KOP035377,035377,2020 아시아 무용 축전,invalid_event_end_date
KOP035370,035370,2020 인사동 문화축제,invalid_event_end_date
KOP035308,035308,2020 제6회 흥페스티벌,invalid_event_end_date
KOP035057,035057,2020 대한민국 전통연희축제,invalid_event_end_date
KOP035056,035056,2020년 제6회 궁중문화축전,invalid_event_end_date
KOP035053,035053,제8회 한양도성문화제,invalid_event_end_date
KOP035034,035034,서울청소년연극축제,invalid_event_end_date
KOP034832,034832,2020 구로G페스티벌,invalid_event_end_date
KOP034727,034727,2020 서울드럼페스티벌,invalid_event_end_date
KOP034593,034593,서울맥주축제,invalid_event_end_date
KOP034591,034591,서대문독립민주축제,invalid_event_end_date
KOP034532,034532,28회 서울디저트페어 [수박&망고] 행사 연기안내,invalid_event_end_date
KOP034312,034312,2020 제17회 서울국제푸드앤테이블웨어박람회,invalid_event_end_date
KOP034294,034294,2020 남산골 태권도 상설공연,invalid_event_end_date
KOP034259,034259,27회 서울디저트페어 [체리&초코],invalid_event_end_date
KOP034079,034079,2020 대한민국 국제요리&제과 경연대회,invalid_event_end_date
KOP034070,034070,2020 서울국제주류박람회,invalid_event_end_date
KOP033993,033993,서울은 소설의 주인공이다,invalid_event_end_date
KOP033052,033052,서울디저트페어 [초코&딸기전] 2020,invalid_event_end_date
KOP033051,033051,세빛 일루미네이션 빛축제 2020,invalid_event_end_date
KOP032904,032904,2020 코리아그랜드세일,invalid_event_end_date
KOP032846,032846,하늘공원 해맞이 행사,invalid_event_end_date
KOP032840,032840,아차산 해맞이 2020,invalid_event_end_date
KOP032735,032735,2020서울 아시테지 겨울축제,invalid_event_end_date
KOP032697,032697,수표교水標橋 한양에 비가 내리면,invalid_event_end_date
KOP032665,032665,2019 서울광장 스케이트장,invalid_event_end_date
KOP032659,032659,서울영상광고제 2019,invalid_event_end_date
KOP032590,032590,뮤지엄 오브 컬러(Museum of colors),invalid_event_end_date
KOP032567,032567,복합문화공간 개관전시<시작의 힘 : The Power of Beginning 展>,invalid_event_end_date
KOP032423,032423,서울 라이트(Seoul Light),invalid_event_end_date
KOP032279,032279,SEOUL LIGHT,invalid_event_end_date
KOP032273,032273,성균관과 반촌,invalid_event_end_date
KOP032221,032221,서울생활사박물관 개관특별전  '수집가의 방',invalid_event_end_date
KOP032219,032219,"플레이 디자인, play on",invalid_event_end_date
KOP032200,032200,"70mK  ‘Image of Korea, Image of Seoul’",invalid_event_end_date
KOP032196,032196,청계 줍깅,invalid_event_end_date
KOP032137,032137,서울일러스트레이션페어vol.8,invalid_event_end_date
KOP032126,032126,한양도성 AR 소원성벽 쌓기,invalid_event_end_date
KOP032091,032091,2019 서울김장문화제,invalid_event_end_date
KOP031937,031937,공평도시유적전시관 특별기획전 <의금부 금오계첩>,invalid_event_end_date
KOP031916,031916,2019 서울국제불교박람회,invalid_event_end_date
KOP031895,031895,서울 억새축제 2019,invalid_event_end_date
KOP031878,031878,2019 정동야행,invalid_event_end_date
KOP031873,031873,제8회 메이커 페어 서울 2019,invalid_event_end_date
KOP031866,031866,2019 북한 희곡 문학의 흐름,invalid_event_end_date
KOP031839,031839,2019 서울관광대상 신청자 접수,invalid_event_end_date
KOP031837,031837,2020 S/S 서울패션위크,invalid_event_end_date
KOP031825,031825,제16회 선인장페스티벌,invalid_event_end_date
KOP031819,031819,360˚ Real Love Story,invalid_event_end_date
KOP031753,031753,서울역사박물관 로비전시 <카메라를 든 헝가리 의사 : 보조끼 데죠 1908>,invalid_event_end_date
KOP031741,031741,서울 도보해설관광 신규코스 오픈 이벤트,invalid_event_end_date
KOP031643,031643,10월 서울 역사문화의 달,invalid_event_end_date
KOP031608,031608,제13회 궁중과 사대부가의 전통음식축제,invalid_event_end_date
KOP031548,031548,2019 RUN ON SEOUL,invalid_event_end_date
KOP031543,031543,"공연, 시티투어버스",invalid_event_end_date
KOP031528,031528,2019 염리동 소금축제 '염리동 愛(애) 소금 꽃 피다',invalid_event_end_date
KOP031472,031472,"2019 서울뮤직페스티벌(Seoul Music Festival, SMUF)",invalid_event_end_date
KOP031457,031457,한양도성박물관 기획전 <겸재가 그린 창의문>,invalid_event_end_date
KOP031436,031436,2019 외국인 관광객 환대주간,invalid_event_end_date
KOP031430,031430,관광산업 종사자 역량 강화 2차 교육 참가자 모집공고,invalid_event_end_date
KOP031428,031428,24회 서울디저트페어 [할로윈&이색푸드],invalid_event_end_date
KOP031427,031427,2019 서리풀페스티벌,invalid_event_end_date
KOP031282,031282,9월愛 동행,invalid_event_end_date
KOP031250,031250,2019 정조대왕 능행차 재현행사,invalid_event_end_date
KOP031220,031220,한국전통체험 - 전통체험의 모든것,invalid_event_end_date
KOP031208,031208,2019년 너랑나랑우리랑 역사야 놀자,invalid_event_end_date
KOP031187,031187,SEOUL 100K 서울 국제 울트라 트레일러닝 대회,invalid_event_end_date
KOP031165,031165,제 100회 전국체육대회 개회식 무료티켓 오픈,invalid_event_end_date
KOP031117,031117,한화와 함께하는 서울세계불꽃축제 2019,invalid_event_end_date
KOP031113,031113,ZERO1NE DAY 2019,invalid_event_end_date
KOP031094,031094,2019 중랑패션위크,invalid_event_end_date
KOP030872,030872,2019 서울세계도시문화축제,invalid_event_end_date
KOP030855,030855,2019 한성백제문화제,invalid_event_end_date
KOP030824,030824,제 5회 신촌 맥주축제,invalid_event_end_date
KOP030788,030788,2019 K-POP 뮤직 페스티벌,invalid_event_end_date
KOP030627,030627,서울드라마어워즈,invalid_event_end_date
KOP030596,030596,청계천 전통예술공연,invalid_event_end_date
KOP030592,030592,2019서울아리랑페스티벌,invalid_event_end_date
KOP030524,030524,2019 우수음식관광 공모전,invalid_event_end_date
KOP030502,030502,해띠·해온과 함께 하는 미니체전,invalid_event_end_date
KOP030462,030462,퀸 월드투어전시: 보헤미안 랩소디,invalid_event_end_date
KOP030396,030396,서울프린지페스티벌2019,invalid_event_end_date
KOP030240,030240,2019 서울도시건축비엔날레,invalid_event_end_date
KOP030232,030232,제7회 서울국제하모니카페스티벌,invalid_event_end_date
KOP030178,030178,2019 아날로그(35mm) 감성영화제,invalid_event_end_date
KOP030177,030177,제23회 서울국제만화애니메이션페스티벌,invalid_event_end_date
KOP030176,030176,서울시티투어버스 여름이벤트,invalid_event_end_date
KOP030107,030107,"경성유람-1929, 「별건곤」으로 본 서울 展",invalid_event_end_date
KOP030086,030086,2019 핸드아티코리아,invalid_event_end_date
KOP030061,030061,한강 야외수영장 개장 2019,invalid_event_end_date
KOP030030,030030,2019 서울썸머세일,invalid_event_end_date
KOP029944,029944,2019 JTBC서울마라톤대회,invalid_event_end_date
KOP029929,029929,2019 아시아프,invalid_event_end_date
KOP029909,029909,남산골바캉스 3,invalid_event_end_date
KOP029895,029895,디즈니 애니메이션 특별전,invalid_event_end_date
KOP029892,029892,"헬로, 마이 네임 이즈 폴 스미스",invalid_event_end_date
KOP029875,029875,제27회 아시테지 국제여름축제,invalid_event_end_date
KOP029874,029874,"안데르센, 코펜하겐 1819 展",invalid_event_end_date
KOP029868,029868,23회 서울디저트페어 [수박&망고],invalid_event_end_date
KOP029784,029784,2019 정오의 음악회 6월,invalid_event_end_date
KOP029782,029782,근대미술가의 재발견1: 절필시대,invalid_event_end_date
KOP029781,029781,안도 비도클: 모두를 위한 불멸,invalid_event_end_date
KOP029780,029780,국립무용단 '묵향',invalid_event_end_date
KOP029779,029779,한중일협력 기념사진전,invalid_event_end_date
KOP029778,029778,국악 둘레여행 IN 북촌&도심,invalid_event_end_date
KOP029768,029768,도성의 수문 展,invalid_event_end_date
KOP029734,029734,더서울라이브투어 5회 [성북동 드로잉투어],invalid_event_end_date
KOP029723,029723,국립민속박물관 단오축제 2019,invalid_event_end_date
KOP029693,029693,2019 홈케어·재활·복지 전시회,invalid_event_end_date
KOP029692,029692,2019 서울자유시민대학 음악회,invalid_event_end_date
KOP029671,029671,2019 한강몽땅 여름축제,invalid_event_end_date
KOP029666,029666,2019 서울달리기대회,invalid_event_end_date
KOP029661,029661,EDC Korea 2019 -Electric Daisy Carnival,invalid_event_end_date
KOP029632,029632,2019 여우락 페스티벌,invalid_event_end_date
KOP029587,029587,2019 서울시립교향악단 강변음악회,invalid_event_end_date
KOP029585,029585,2019 전통연희 페스티벌,invalid_event_end_date
KOP029576,029576,2019 서울 미트 페어,invalid_event_end_date
KOP029558,029558,2019 K-POP 뮤직페스티벌,invalid_event_end_date
KOP029538,029538,제17회 국제차문화대전,invalid_event_end_date
KOP029537,029537,제8회 라틴아메리카축제,invalid_event_end_date
KOP029509,029509,제7회 서울상징 관광기념품 공모전,invalid_event_end_date
KOP029496,029496,2019 서울국제도서전,invalid_event_end_date
KOP029491,029491,2019 서울국제관광산업박람회,invalid_event_end_date
KOP029456,029456,제7회 대한민국국제포토페스티벌,invalid_event_end_date
KOP029452,029452,제11회 성북세계음식축제 누리마실,invalid_event_end_date
KOP029440,029440,2019 세종페스티벌X서울뮤직위크,invalid_event_end_date
KOP029438,029438,2019 서울아프리카페스티벌,invalid_event_end_date
KOP029423,029423,제6회 다링안심캠페인,invalid_event_end_date
KOP029404,029404,2019 서울거리공연,invalid_event_end_date
KOP029400,029400,제16회 광화문국제아트페스티벌,invalid_event_end_date
KOP029392,029392,2019년 경복궁 야간 특별관람,invalid_event_end_date
KOP029391,029391,22회 서울디저트페어 [빨간맛],invalid_event_end_date
KOP029390,029390,공방 for my DEAR,invalid_event_end_date
KOP029304,029304,2019 서울드럼페스티벌,invalid_event_end_date
KOP029303,029303,덕수궁 돌담길 음악회,invalid_event_end_date
KOP029240,029240,2019년 봄 여행주간 서울지역 대표 프로그램 소개,invalid_event_end_date
KOP029237,029237,제21회 서울드럼페스티벌,invalid_event_end_date
KOP029198,029198,톤코하우스 애니메이션 展,invalid_event_end_date
KOP029168,029168,마포 봄시즌 관광객 환대이벤트,invalid_event_end_date
KOP029166,029166,2019 홍대로 문화로 관광으로,invalid_event_end_date
KOP029106,029106,2019 서울 외국인 관광객 환대주간,invalid_event_end_date
KOP029094,029094,추억의 교복입고 벚꽃과 함께 추억사진 만들기,invalid_event_end_date
KOP029079,029079,외국인 태권도 체험프로그램,invalid_event_end_date
KOP029078,029078,2019 남산골 태권도 상설공연,invalid_event_end_date
KOP028964,028964,남산골 양탕국,invalid_event_end_date
KOP028959,028959,한국 전통체험의 모든 것,invalid_event_end_date
KOP028941,028941,응봉산 개나리축제 2019,invalid_event_end_date
KOP028874,028874,금천하모니벚꽃축제 2019,invalid_event_end_date
KOP028870,028870,제2회 양재천 벚꽃 등(燈) 축제,invalid_event_end_date
KOP028825,028825,문화비축기지 시즌마켓,invalid_event_end_date
KOP028824,028824,청계천 타임투어마켓,invalid_event_end_date
KOP028822,028822,DDP 청춘런웨이마켓,invalid_event_end_date
KOP028820,028820,반포 낭만달빛마켓,invalid_event_end_date
KOP028819,028819,여의도 월드나이트마켓,invalid_event_end_date
KOP028797,028797,2019 석촌호수 벚꽃축제,invalid_event_end_date
KOP028795,028795,창덕궁 인정전 내부관람,invalid_event_end_date
KOP028775,028775,제10회 디자인아트페어,invalid_event_end_date
KOP028741,028741,2019 서울장미축제,invalid_event_end_date
KOP028737,028737,2019 서울밤도깨비야시장,invalid_event_end_date
KOP028682,028682,21회 서울디저트페어 [벚꽃&체리],invalid_event_end_date
KOP028655,028655,제5회 궁중문화축전,invalid_event_end_date
KOP028616,028616,제15회 영등포 여의도 봄꽃축제,invalid_event_end_date
KOP028615,028615,2019 상반기 외국인국악아카데미,invalid_event_end_date
KOP028566,028566,서울일러스트레이션페어vol.7,invalid_event_end_date
KOP028418,028418,국악작곡연구회 제3회 정기연주회,invalid_event_end_date
KOP028407,028407,2019 DIY리폼박람회,invalid_event_end_date
KOP028406,028406,정월대보름과 친구들,invalid_event_end_date
KOP028400,028400,2019 롯데월드타워 국제 수직마라톤대회,invalid_event_end_date
KOP028357,028357,2019 서울 카페&베이커리페어,invalid_event_end_date
KOP028246,028246,2019년 서울역사박물관 [설맞이 한마당],invalid_event_end_date
KOP028135,028135,The Flower: 설렘충전소,invalid_event_end_date
KOP028134,028134,2019년 「박물관 배리어프리영화관」,invalid_event_end_date
KOP028079,028079,한강의 다리 사진전-나루에서 다리로,invalid_event_end_date
KOP028032,028032,20회 서울디저트페어 [초코&딸기],invalid_event_end_date
KOP028014,028014,영국에서 온 메이드인 조선: 북한 그래픽디자인 展,invalid_event_end_date
KOP027998,027998,구구소란도(九九騷亂圖),invalid_event_end_date
KOP027881,027881,"장충단에서 이간수문으로 흐르는 물길, 남소문동천 展",invalid_event_end_date
KOP027879,027879,딜쿠샤와 호박목걸이 展,invalid_event_end_date
KOP027845,027845,2019 코리아그랜드세일,invalid_event_end_date
KOP027834,027834,2018 서울광장 스케이트장,invalid_event_end_date
KOP027650,027650,제15회 서울아시테지겨울축제,invalid_event_end_date
KOP027482,027482,19회 서울디저트페어 [딸기&세계푸드전],invalid_event_end_date
KOP027467,027467,"키스 해링 - 예술은 삶, 삶은 곧 예술",invalid_event_end_date
KOP027459,027459,서울일러스트레이션페어W2018,invalid_event_end_date
KOP027383,027383,제35회 대한민국국제음악제,invalid_event_end_date
KOP027352,027352,"숭례문, 다시 세우다",invalid_event_end_date
KOP027351,027351,"경강, 광나루에서 양화진까지",invalid_event_end_date
KOP027321,027321,"김홍도  Alive: Sight, Insight",invalid_event_end_date
KOP027301,027301,2018 산타런,invalid_event_end_date
KOP027297,027297,2018 서울사진축제,invalid_event_end_date
KOP027295,027295,한옥한글,invalid_event_end_date
KOP027256,027256,외국인 템플스테이 주간,invalid_event_end_date
KOP027187,027187,제4회 글로벌 프렌즈쉽 페스티벌,invalid_event_end_date
KOP027045,027045,2018 종묘추향대제,invalid_event_end_date
KOP026951,026951,제5회 서울김장문화제,invalid_event_end_date
KOP026856,026856,시티 오브 러브: 서울로7017,invalid_event_end_date
KOP026847,026847,제6회 한양도성문화제,invalid_event_end_date
KOP026732,026732,제12회 궁중과 사대부가의 전통음식축제,invalid_event_end_date
KOP026730,026730,2018 가락몰 페스티벌,invalid_event_end_date
KOP026694,026694,제17회 서울억새축제,invalid_event_end_date
KOP026691,026691,서울역사박물관과 함께하는 <한가위 한마당>,invalid_event_end_date
KOP026686,026686,2018 정조대왕 능행차 공동재현,invalid_event_end_date
KOP026685,026685,2018 서울정원박람회,invalid_event_end_date
KOP026650,026650,2018 이태원지구촌축제,invalid_event_end_date
KOP026585,026585,2018 종로한복축제,invalid_event_end_date
KOP026576,026576,제13회 육의전 축제,invalid_event_end_date
KOP026566,026566,서울거리예술축제 2018,invalid_event_end_date
KOP026517,026517,제7회 라틴아메리카 축제,invalid_event_end_date
KOP026499,026499,너랑나랑우리랑 역사야 놀자,invalid_event_end_date
KOP026492,026492,2018 서울디자인클라우드,invalid_event_end_date
KOP026424,026424,2018 한가위 박물관 큰잔치,invalid_event_end_date
KOP026393,026393,메이드 인 청계천:대중문화 '빽판'의 시대 展,invalid_event_end_date
KOP026381,026381,2018년 「토요 배리어프리영화관」,invalid_event_end_date
KOP026380,026380,"청년문화의 개척지, 신촌(新村)",invalid_event_end_date
KOP026362,026362,2018 서울 세계도시 문화축제,invalid_event_end_date
KOP026361,026361,2018 런온 서울,invalid_event_end_date
KOP026340,026340,2018 거리예술마켓_문화비축기지,invalid_event_end_date
KOP026339,026339,2018 서초 서리풀페스티벌,invalid_event_end_date
KOP026273,026273,서울세계불꽃축제 2018,invalid_event_end_date
KOP026270,026270,2018 서울아리랑페스티벌,invalid_event_end_date
KOP026249,026249,제7회 세계거리춤축제,invalid_event_end_date
KOP026248,026248,제1회 컬쳐 브릿지 프로젝트,invalid_event_end_date
KOP026247,026247,2019 사직대제,invalid_event_end_date
KOP026246,026246,2018 서울 북 페스티벌,invalid_event_end_date
KOP026212,026212,2018 한성백제문화제,invalid_event_end_date
KOP026187,026187,서울이 물에 빠져든 날,invalid_event_end_date
KOP026186,026186,88 올림픽과 서울,invalid_event_end_date
KOP026134,026134,메이커 페어 서울 2018,invalid_event_end_date
KOP026111,026111,Summer 호러(오싹) 나이트투어,invalid_event_end_date
KOP026086,026086,제18회 서울국제뉴미디어페스티벌,invalid_event_end_date
KOP026083,026083,아날로그(35mm필름)감성영화제,invalid_event_end_date
KOP026082,026082,제3회 남산 한국의 맛 축제,invalid_event_end_date
KOP026078,026078,The Seed of New Society_미래의 씨앗,invalid_event_end_date
KOP026036,026036,남산골 바캉스 시즌2,invalid_event_end_date
KOP026034,026034,핸디아티코리아,invalid_event_end_date
KOP025999,025999,2018 서울달리기대회,invalid_event_end_date
KOP025986,025986,2018 서울 문화로 바캉스,invalid_event_end_date
KOP025961,025961,2018 서울 물순환 시민문화제(빗물축제),invalid_event_end_date
KOP025874,025874,백인제가옥 야간개장,invalid_event_end_date
KOP025850,025850,제6회 국악관현악축제,invalid_event_end_date
KOP025776,025776,서울로7017 여름 프로그램,invalid_event_end_date
KOP025771,025771,로메로 브리토 한국 특별展,invalid_event_end_date
KOP025766,025766,오! 에르베 튈레 색색깔깔展,invalid_event_end_date
KOP025709,025709,2018 아시아프&히든아티스트 페스티벌,invalid_event_end_date
KOP025701,025701,서울의 선거 풍경,invalid_event_end_date
KOP025700,025700,"모네, 빛을 그리다展 Ⅱ",invalid_event_end_date
KOP025680,025680,서울프린지페스티벌 2018,invalid_event_end_date
KOP025675,025675,2018 마포국악페스티벌 온고지신,invalid_event_end_date
KOP025658,025658,제6회 서울국제하모니카페스티벌,invalid_event_end_date
KOP025653,025653,제26회 아시테지 국제여름축제,invalid_event_end_date
